Gender,Gender Code,Single-Year Ages,Single-Year Ages Code,Cause of death,Cause of death Code,Race,Race Code,Place of Death,Place of Death Code,Deaths,Population,Crude Rate
Male,M,16 years,16,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,17 years,17,"Handgun discharge, undetermined intent",Y22,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,17 years,17,"Handgun discharge, undetermined intent",Y22,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,17 years,17,"Other and unspecified firearm discharge, undetermined intent",Y24,American Indian or Alaska Native,1002-5,Other,7,1,Not Applicable,Not Applicable
Male,M,17 years,17,"Other and unspecified firearm discharge, undetermined intent",Y24,Asian or Pacific Islander,A-PI,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,17 years,17,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,17 years,17,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,17 years,17,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,18 years,18,"Handgun discharge, undetermined intent",Y22,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,18 years,18,"Handgun discharge, undetermined intent",Y22,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,18 years,18,"Handgun discharge, undetermined intent",Y22,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,18 years,18,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,18 years,18,"Other and unspecified firearm discharge, undetermined intent",Y24,American Indian or Alaska Native,1002-5,Other,7,1,Not Applicable,Not Applicable
Male,M,18 years,18,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,19 years,19,"Handgun discharge, undetermined intent",Y22,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,19 years,19,"Handgun discharge, undetermined intent",Y22,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,19 years,19,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,19 years,19,"Other and unspecified firearm discharge, undetermined intent",Y24,Asian or Pacific Islander,A-PI,Other,7,1,Not Applicable,Not Applicable
Male,M,19 years,19,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,19 years,19,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,20 years,20,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,20 years,20,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,20 years,20,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Hospice facility,5,1,Not Applicable,Not Applicable
Male,M,20 years,20,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,21 years,21,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,21 years,21,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,21 years,21,"Other and unspecified firearm discharge, undetermined intent",Y24,Asian or Pacific Islander,A-PI,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,21 years,21,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,22 years,22,"Handgun discharge, undetermined intent",Y22,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,22 years,22,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,22 years,22,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,22 years,22,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,22 years,22,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,23 years,23,"Handgun discharge, undetermined intent",Y22,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,23 years,23,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,23 years,23,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,23 years,23,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,23 years,23,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,24 years,24,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,24 years,24,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,24 years,24,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,25 years,25,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,25 years,25,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,25 years,25,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,26 years,26,"Handgun discharge, undetermined intent",Y22,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,26 years,26,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,26 years,26,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,26 years,26,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,27 years,27,"Handgun discharge, undetermined intent",Y22,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,27 years,27,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,27 years,27,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,27 years,27,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,27 years,27,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,28 years,28,"Handgun discharge, undetermined intent",Y22,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,28 years,28,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,28 years,28,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,28 years,28,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,29 years,29,"Handgun discharge, undetermined intent",Y22,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,29 years,29,"Handgun discharge, undetermined intent",Y22,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,29 years,29,"Other and unspecified firearm discharge, undetermined intent",Y24,Asian or Pacific Islander,A-PI,Other,7,1,Not Applicable,Not Applicable
Male,M,29 years,29,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,29 years,29,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Hospice facility,5,1,Not Applicable,Not Applicable
Male,M,29 years,29,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,29 years,29,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,30 years,30,"Handgun discharge, undetermined intent",Y22,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,30 years,30,"Handgun discharge, undetermined intent",Y22,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,30 years,30,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,30 years,30,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,31 years,31,"Other and unspecified firearm discharge, undetermined intent",Y24,American Indian or Alaska Native,1002-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,31 years,31,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,31 years,31,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,32 years,32,"Handgun discharge, undetermined intent",Y22,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,34 years,34,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,34 years,34,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,35 years,35,"Other and unspecified firearm discharge, undetermined intent",Y24,Asian or Pacific Islander,A-PI,Other,7,1,Not Applicable,Not Applicable
Male,M,35 years,35,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,36 years,36,"Handgun discharge, undetermined intent",Y22,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,36 years,36,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,36 years,36,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,36 years,36,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,36 years,36,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,37 years,37,"Handgun discharge, undetermined intent",Y22,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,37 years,37,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,37 years,37,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,38 years,38,"Handgun discharge, undetermined intent",Y22,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,38 years,38,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,38 years,38,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,38 years,38,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,39 years,39,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,39 years,39,"Other and unspecified firearm discharge, undetermined intent",Y24,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,40 years,40,"Rifle, shotgun and larger firearm discharge, undetermined intent",Y23,White,2106-3,Nursing home/long term care,6,1,Not Applicable,Not Applicable
Male,M,40 years,40,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,40 years,40,"Other and unspecified firearm discharge, undetermined intent",Y24,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
